Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot225,"Norris Buskirk",hard,40,Failed,"Black Pawn","Black Pawn: Objective #7","1","20:00:47","20:03:08",
Bot226,"Roy Morrison",hard,50,Failed,"Black Bishop Tech Room","Black Bishop Tech Room: Objective #1","1","20:00:48","20:02:09",
Bot227,"Jordan Vella",hard,12,Failed,"Black Bishop Roof","Black Bishop Roof: Objective #2","1","20:00:50","20:03:29",
Bot227,"Jordan Vella",hard,12,Failed,"Black Bishop Roof","Black Bishop Roof: Objective #1","1","20:03:31","20:04:02",
Bot227,"Jordan Vella",hard,12,Failed,"D2 Switch","D2 Switch: Objective #1","1","20:04:04","20:05:23",
Bot231,"Alan Rosier",hard,36,Failed,"D2 Area","D2 Area: Objective #3","1","20:02:33","20:02:39",
Bot231,"Alan Rosier",hard,36,Failed,"D2 Area","D2 Area: Objective #4","1","20:02:44","20:03:21",
Bot231,"Alan Rosier",hard,36,Failed,"D2 Area","D2 Area: Objective #1","1","20:03:26","20:06:16",
Bot232,"Isaias Heyward",hard,25,Failed,"Dome Buildings","Dome Buildings: Objective #2","1","20:02:34","20:02:41",
Bot232,"Isaias Heyward",hard,25,Failed,"Dome Buildings","Dome Buildings: Objective #1","1","20:02:46","20:06:10",
Bot233,"Феликс Маклаков",hard,52,Completed,"White Knight","White Knight: Objective #1","3","20:03:06","20:07:46",
Bot233,"Феликс Маклаков",hard,52,Completed,"White Knight","White Knight: Objective #3","2","20:07:51","20:08:36",
Bot233,"Феликс Маклаков",hard,52,Completed,"White Knight","White Knight: Objective #2","3","20:08:41","20:11:24",
Bot233,"Феликс Маклаков",hard,52,Completed,"Knight Garages","Knight Garages: Objective #2","1","20:11:29","20:11:47",
Bot233,"Феликс Маклаков",hard,52,Completed,"Knight Garages","Knight Garages: Objective #1","1","20:11:52","20:12:52",
Bot233,"Феликс Маклаков",hard,52,Completed,"White Knight Rear Drop-Down","White Knight Rear Drop-Down: Objective #1","1","20:12:57","20:13:22",
Bot233,"Феликс Маклаков",hard,52,Completed,"Train Yard Bunker Entrance","Train Yard Bunker Entrance: Objective #1","1","20:13:28","20:13:47",
Bot233,"Феликс Маклаков",hard,52,Completed,"Black Knight","Black Knight: Objective #1","1","20:13:52","20:17:08",
Bot233,"Феликс Маклаков",hard,52,Completed,"Black Knight","Black Knight: Objective #5","1","20:17:13","20:18:10",
Bot233,"Феликс Маклаков",hard,52,Failed,"Black Knight","Black Knight: Objective #8","1","20:18:15","20:18:43",
Bot237,"Bernardo Lamarche",hard,43,Failed,"D2 Switch","D2 Switch: Objective #1","1","20:03:39","20:06:53",
Bot238,"Shaun Zepeda",hard,25,Completed,"D2 Area","D2 Area: Objective #2","1","20:03:41","20:03:43",
Bot238,"Shaun Zepeda",hard,25,Failed,"D2 Area","D2 Area: Objective #1","1","20:03:48","20:10:49",
Bot238,"Shaun Zepeda",hard,25,Completed,"Black Pawn","Black Pawn: Objective #5","1","20:10:54","20:12:44",
Bot238,"Shaun Zepeda",hard,25,Failed,"Black Pawn","Black Pawn: Objective #1","1","20:12:49","20:13:03",
Bot238,"Shaun Zepeda",hard,25,Completed,"Black Pawn","Black Pawn: Objective #6","1","20:13:08","20:13:33",
Bot238,"Shaun Zepeda",hard,25,Completed,"Black Pawn","Black Pawn: Objective #2","1","20:13:38","20:14:05",
Bot238,"Shaun Zepeda",hard,25,Completed,"Black Pawn","Black Pawn: Objective #7","1","20:14:10","20:14:31",
Bot238,"Shaun Zepeda",hard,25,Failed,"Black Pawn","Black Pawn: Objective #10","1","20:14:36","20:14:50",
Bot238,"Shaun Zepeda",hard,25,Failed,"Black Pawn","Black Pawn: Objective #4","1","20:14:55","20:14:55",
Bot238,"Shaun Zepeda",hard,25,Completed,"Black Pawn","Black Pawn: Objective #8","1","20:15:00","20:15:06",
Bot238,"Shaun Zepeda",hard,25,Completed,"Black Pawn","Black Pawn: Objective #11","1","20:15:11","20:15:40",
Bot238,"Shaun Zepeda",hard,25,Completed,"Black Pawn","Black Pawn: Objective #9","1","20:15:46","20:16:16",
Bot238,"Shaun Zepeda",hard,25,Completed,"Black Pawn","Black Pawn: Objective #3","1","20:16:21","20:18:23",
Bot238,"Shaun Zepeda",hard,25,Completed,"Black Bishop","Black Bishop: Objective #5","1","20:18:28","20:19:26",
Bot238,"Shaun Zepeda",hard,25,Completed,"Black Bishop","Black Bishop: Objective #1","1","20:19:31","20:19:41",
Bot238,"Shaun Zepeda",hard,25,Completed,"Black Bishop","Black Bishop: Objective #4","1","20:19:46","20:20:02",
Bot238,"Shaun Zepeda",hard,25,Pending,"Black Bishop","Black Bishop: Objective #7","1","20:20:07","N/A",
Bot238,"Shaun Zepeda",hard,25,Active,"Black Bishop","Black Bishop: Objective #8","1","20:20:28","N/A",
Bot244,"Тимур Касьяненко",hard,21,Completed,"Trenches","Trenches: Objective #2","1","20:07:31","20:07:36",
Bot244,"Тимур Касьяненко",hard,21,Completed,"Trenches","Trenches: Objective #1","1","20:07:41","20:08:19",
Bot244,"Тимур Касьяненко",hard,21,Failed,"Black Bishop Underground","Black Bishop Underground: Objective #5","1","20:08:24","20:14:45",
Bot245,"Тимофей Барболин",hard,29,Pending,"White Bishop Roof","White Bishop Roof: Objective #4","1","20:07:32","N/A",
Bot245,"Тимофей Барболин",hard,29,Completed,"White Bishop Roof","White Bishop Roof: Objective #3","2","20:14:45","20:18:31",
Bot245,"Тимофей Барболин",hard,29,Failed,"White Bishop Roof","White Bishop Roof: Objective #1","1","20:18:37","20:18:52",
Bot245,"Тимофей Барболин",hard,29,Completed,"White Bishop Roof","White Bishop Roof: Objective #2","2","20:18:54","20:20:28",
Bot245,"Тимофей Барболин",hard,29,Active,"White Bishop","White Bishop: Objective #6","1","20:20:33","N/A",
Bot246,"Ярослав Суханов",hard,28,Failed,"Command Center","Command Center: Objective #1","1","20:07:34","20:10:14",
Bot247,"Станислав Сучкин",hard,25,Pending,"White Bishop","White Bishop: Objective #3","1","20:07:35","N/A",
Bot250,"Ike Rubalcava",hard,26,Completed,"D2 from Dome","D2 from Dome: Objective #3","1","20:11:47","20:13:13",
Bot250,"Ike Rubalcava",hard,26,Completed,"D2 from Dome","D2 from Dome: Objective #2","1","20:13:18","20:13:31",
Bot250,"Ike Rubalcava",hard,26,Completed,"D2 from Dome","D2 from Dome: Objective #1","1","20:13:36","20:13:49",
Bot253,"Shane Siegrist",hard,13,Failed,"Black Pawn","Black Pawn: Objective #5","1","20:15:49","20:18:09",
Bot254,"Ian Fearon",hard,30,Failed,"White King","White King: Objective #15","1","20:15:49","20:16:11",
Bot257,"Георгий Усачёв",hard,12,Active,"White Knight Roof","White Knight Roof: Objective #6","1","20:17:56","N/A",
Bot260,"Kasey Stott",hard,13,Pending,"White King","White King: Objective #10","1","20:20:35","N/A",
Bot259,"Ezekiel Galvez",hard,37,Active,"D2 Switch","D2 Switch: Objective #1","1","20:20:35","N/A",
