Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot61,"Вячеслав Дрёмов",normal,27,Failed,"Chemical - Part 4","Zone gazel","1","23:17:56","23:18:07",
Bot61,"Вячеслав Дрёмов",normal,27,Completed,"Container Building","Container Building: Objective #2","1","23:18:12","23:18:16",
Bot61,"Вячеслав Дрёмов",normal,27,Completed,"Container Building","Container Building: Objective #1","1","23:18:21","23:18:43",
Bot61,"Вячеслав Дрёмов",normal,27,Completed,"Cargo X - Part 2","Item Secure Folder 0013","1","23:18:48","23:19:40",
Bot61,"Вячеслав Дрёмов",normal,27,Completed,"Flash-Drive Van","Flash-Drive Van: Objective #1","1","23:19:45","23:20:03",
Bot61,"Вячеслав Дрёмов",normal,27,Failed,"New Gas","New Gas: Objective #1","1","23:20:08","23:20:40",
Bot61,"Вячеслав Дрёмов",normal,27,Failed,"New Gas","New Gas: Objective #2","1","23:20:45","23:20:55",
Bot61,"Вячеслав Дрёмов",normal,27,Failed,"New Gas","New Gas: Objective #3","1","23:21:00","23:21:00",
Bot61,"Вячеслав Дрёмов",normal,27,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #9","1","23:21:05","23:21:16",
Bot61,"Вячеслав Дрёмов",normal,27,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #3","1","23:21:21","23:21:26",
Bot61,"Вячеслав Дрёмов",normal,27,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #1","1","23:21:31","23:22:00",
Bot61,"Вячеслав Дрёмов",normal,27,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #4","1","23:22:05","23:22:09",
Bot61,"Вячеслав Дрёмов",normal,27,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #2","1","23:22:14","23:22:19",
Bot62,"Ricardo Furlow",normal,26,Completed,"Garage","Garage: Objective #1","1","23:16:45","23:17:47",
Bot62,"Ricardo Furlow",normal,26,Failed,"Garage","Garage: Objective #2","1","23:17:52","23:21:16",
Bot63,"Gabriel Archuleta",normal,69,Failed,"Giving Tree","Giving Tree: Objective #1","1","23:16:55","23:20:31",
Bot64,"Hugh Roessler",normal,29,Failed,"Bullshit","Zone Q019_3","1","23:17:29","23:20:28",
Bot65,"Rufus Dimatteo",normal,32,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #6","1","23:17:32","23:21:12",
Bot66,"Elmo Horvath",normal,23,Failed,"Chemical - Part 2","Item Sliderkey Secure Flash drive","1","23:17:37","23:21:40",
Bot67,"Ferdinand Ganley",normal,20,Failed,"Chemical - Part 2","Item Sliderkey Secure Flash drive","1","23:17:45","23:22:01",
Bot68,"Leonard Tindal",normal,6,Failed,"Short Cut","Short Cut: Objective #1","1","23:17:46","23:20:10",
Bot69,"Bret Highsmith",normal,38,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #7","1","23:17:48","23:22:58",
Bot70,"Anderson Bailes",normal,16,Failed,"Short Cut","Short Cut: Objective #1","1","23:21:29","23:24:52",
Bot71,"Harlan Mains",normal,22,Completed,"Dorms Camp 2","Dorms Camp 2: Objective #1","1","23:21:30","23:26:18",
Bot71,"Harlan Mains",normal,22,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #8","1","23:26:23","23:27:07",
Bot72,"Erick Horan",normal,25,Completed,"Admin Gate","Admin Gate: Objective #1","1","23:24:25","23:24:36",
Bot72,"Erick Horan",normal,25,Completed,"Scav Checkpoint","Scav Checkpoint: Objective #1","1","23:24:41","23:25:09",
Bot72,"Erick Horan",normal,25,Completed,"Repair Shop","Repair Shop: Objective #8","1","23:25:14","23:26:31",
Bot72,"Erick Horan",normal,25,Completed,"Repair Shop","Repair Shop: Objective #9","1","23:26:36","23:26:53",
Bot72,"Erick Horan",normal,25,Completed,"Repair Shop","Repair Shop: Objective #7","1","23:26:58","23:27:20",
Bot72,"Erick Horan",normal,25,Completed,"Repair Shop","Repair Shop: Objective #2","1","23:27:26","23:29:03",
Bot72,"Erick Horan",normal,25,Completed,"Repair Shop","Repair Shop: Objective #6","1","23:29:08","23:29:44",
Bot72,"Erick Horan",normal,25,Failed,"Repair Shop","Repair Shop: Objective #3","1","23:29:49","23:30:46",
Bot72,"Erick Horan",normal,25,Completed,"Repair Shop","Repair Shop: Objective #1","1","23:30:51","23:31:46",
Bot72,"Erick Horan",normal,25,Active,"Flash-Drive Van","Flash-Drive Van: Objective #1","1","23:31:51","N/A",
Bot73,"Arlie Sedillo",normal,12,Pending,"Glass Building","Glass Building: Objective #4","1","23:24:37","N/A",
Bot74,"Lindsey Mountain",normal,25,Pending,"Military Base CP","Military Base CP: Objective #1","1","23:24:38","N/A",
Bot75,"Quintin Knisley",normal,21,Completed,"South Shack by Big Red","South Shack by Big Red: Objective #1","1","23:24:42","23:27:19",
Bot75,"Quintin Knisley",normal,21,Completed,"Storage","Storage: Objective #1","1","23:27:24","23:27:50",
Bot75,"Quintin Knisley",normal,21,Completed,"Storage","Storage: Objective #2","1","23:27:55","23:28:01",
Bot75,"Quintin Knisley",normal,21,Completed,"Storage","Storage: Objective #3","1","23:28:06","23:28:18",
Bot75,"Quintin Knisley",normal,21,Completed,"Storage","Storage: Objective #4","1","23:28:23","23:28:52",
Bot75,"Quintin Knisley",normal,21,Completed,"Storage","Storage: Objective #5","1","23:28:57","23:29:28",
Bot75,"Quintin Knisley",normal,21,Completed,"Storage","Storage: Objective #7","1","23:29:33","23:30:08",
Bot75,"Quintin Knisley",normal,21,Completed,"Storage","Storage: Objective #6","1","23:30:13","23:30:29",
Bot75,"Quintin Knisley",normal,21,Completed,"North Shack by Big Red","North Shack by Big Red: Objective #1","1","23:30:34","23:31:00",
Bot75,"Quintin Knisley",normal,21,Pending,"Big Red","Big Red: Objective #3","1","23:31:05","N/A",
Bot77,"Wilford Vandemark",normal,18,Completed,"Dorms Camp 2","Dorms Camp 2: Objective #1","1","23:24:58","23:25:10",
Bot77,"Wilford Vandemark",normal,18,Completed,"Antenna","Antenna: Objective #1","1","23:25:15","23:26:02",
Bot77,"Wilford Vandemark",normal,18,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #8","1","23:26:08","23:29:50",
Bot78,"Wally Bellomy",normal,30,Pending,"Big Red","Big Red: Objective #4","1","23:25:02","N/A",
Bot79,"Walker Lajoie",normal,28,Failed,"Container near Dorms","Container near Dorms: Objective #1","1","23:25:03","23:29:36",
Bot82,"Galen Fraser",normal,40,Pending,"Warehouse 17","Warehouse 17: Objective #1","1","23:25:07","N/A",
Bot84,"Ivan Hilson",normal,35,Failed,"Bus Terminal","Bus Terminal: Objective #1","1","23:25:55","23:29:12",
Bot85,"Пахом Урицкий",normal,21,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #10","2","23:30:51","23:35:42",
Bot85,"Пахом Урицкий",normal,21,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #3","2","23:35:47","23:37:42",
Bot86,"Казимир Матвеев",normal,38,Pending,"Dorms 3 Story","Dorms 3 Story: Objective #10","2","23:30:56","N/A",
