Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot309,"Стас Горшков",hard,20,Completed,"Big Red","Big Red: Objective #5","1","23:32:30","23:33:39",
Bot309,"Стас Горшков",hard,20,Completed,"Big Red","Big Red: Objective #4","1","23:33:44","23:34:13",
Bot309,"Стас Горшков",hard,20,Completed,"Big Red","Big Red: Objective #1","1","23:34:18","23:34:38",
Bot309,"Стас Горшков",hard,20,Active,"Big Red Camping","Big Red Camping: Objective #2","4","23:34:43","N/A",
Bot311,"Гена Сикель (Teodoro)",normal,1,Completed,"Dorms Camp 2","Dorms Camp 2: Objective #1","1","23:15:57","23:16:05",
Bot311,"Гена Сикель (Teodoro)",normal,1,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #7","1","23:16:10","23:31:20",
Bot324,"Филимон Смагин",hard,55,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #6","1","23:22:00","23:22:55",
Bot324,"Филимон Смагин",hard,55,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #4","1","23:23:00","23:23:50",
Bot324,"Филимон Смагин",hard,55,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #1","1","23:23:55","23:24:06",
Bot324,"Филимон Смагин",hard,55,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #9","1","23:24:11","23:25:14",
Bot324,"Филимон Смагин",hard,55,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #2","1","23:25:19","23:25:53",
Bot324,"Филимон Смагин",hard,55,Completed,"Dorms 3 Story","Dorms 3 Story: Objective #10","2","23:25:58","23:28:28",
Bot324,"Филимон Смагин",hard,55,Completed,"Dorms Camp 1","Dorms Camp 1: Objective #1","1","23:28:34","23:29:12",
Bot324,"Филимон Смагин",hard,55,Failed,"Factory Shacks","Factory Shacks: Objective #1","1","23:29:17","23:32:10",
Bot325,"Феликс Истомин",hard,10,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #3","1","23:22:01","23:22:01",
Bot325,"Феликс Истомин",hard,10,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #5","1","23:22:06","23:22:08",
Bot325,"Феликс Истомин",hard,10,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #1","1","23:22:13","23:31:52",
Bot326,"Георгий Семянин",hard,36,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #3","1","23:22:02","23:22:03",
Bot326,"Георгий Семянин",hard,36,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #4","1","23:22:08","23:32:21",
Bot327,"Карл Рабинович",hard,12,Pending,"Dorms Camp 1","Dorms Camp 1: Objective #1","1","23:22:09","N/A",
Bot328,"Анатолий Коржев",hard,26,Completed,"Antenna","Antenna: Objective #1","1","23:25:55","23:27:09",
Bot328,"Анатолий Коржев",hard,26,Archived,"Train Car","Train Car: Objective #1","1","23:27:14","23:27:24",
Bot328,"Анатолий Коржев",hard,26,Failed,"Warehouse 4","Warehouse 4: Objective #3","1","23:27:29","23:33:55",
Bot328,"Анатолий Коржев",hard,26,Failed,"Warehouse 4","Warehouse 4: Objective #1","1","23:34:00","23:34:19",
Bot328,"Анатолий Коржев",hard,26,Failed,"Warehouse 4","Warehouse 4: Objective #2","1","23:34:24","23:34:28",
Bot328,"Анатолий Коржев",hard,26,Failed,"Short Cut","Short Cut: Objective #1","1","23:34:33","23:34:57",
Bot328,"Анатолий Коржев",hard,26,Active,"Fortress","Fortress: Objective #3","1","23:35:03","N/A",
Bot329,"Альберт Резниченко",hard,43,Completed,"Substation","Substation: Objective #4","1","23:26:07","23:26:10",
Bot330,"Herb Henrickson",hard,28,Failed,"South Shack by Big Red","South Shack by Big Red: Objective #1","1","23:26:07","23:26:13",
Bot333,"Cleo Heine",hard,10,Failed,"Dorms 2 Story","Dorms 2 Story: Objective #3","1","23:28:27","23:28:27",
Bot333,"Cleo Heine",hard,10,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #4","1","23:28:33","23:28:49",
Bot333,"Cleo Heine",hard,10,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #5","1","23:28:54","23:29:27",
Bot333,"Cleo Heine",hard,10,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #2","1","23:29:33","23:29:53",
Bot333,"Cleo Heine",hard,10,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #6","1","23:29:58","23:30:19",
Bot333,"Cleo Heine",hard,10,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #1","1","23:30:24","23:30:35",
Bot333,"Cleo Heine",hard,10,Completed,"Dorms 2 Story","Dorms 2 Story: Objective #9","1","23:30:40","23:34:07",
Bot333,"Cleo Heine",hard,10,Active,"Dorms 3 Story","Dorms 3 Story: Objective #6","1","23:34:12","N/A",
Bot334,"Claude Mandel",hard,39,Pending,"Dorms 2 Story Bathroom Camping Floor 1","Dorms 2 Story Bathroom Camping Floor 1: Objective #1","1","23:28:57","N/A",
Bot339,"Васян Новогодний (Colby)",normal,1,Failed,"Dorms 3 Story","Dorms 3 Story: Objective #6","1","23:31:55","23:32:07",
