Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot23,"Rod Esser",hard,30,Failed,"The Cult - Part 2","Zone place_peacemaker_007_N1","1","01:03:41","01:04:37",
Bot24,"Елизар Медведков",hard,19,Failed,"The Extortionist","Zone dead_posylni","1","01:06:24","01:06:50",
Bot25,"Марк Субботин",hard,12,Failed,"Golden Swag","Zone extraction_zone_zibbo","1","01:06:24","01:06:36",
Bot26,"Buck Pando",hard,36,Failed,"Chumming","Zone place_skier_12_2","1","01:08:48","01:11:12",
Bot27,"Francisco Berggren",hard,31,Failed,"Bullshit","Zone Q019_3","1","01:08:48","01:12:10",
Bot30,"Rick Mollica",hard,13,Failed,"The Extortionist","Zone dead_posylni","1","01:13:04","01:13:08",
Bot31,"Fletcher Bracken",hard,55,Completed,"Bridge Sniping","Bridge Sniping: Objective #1","2","01:13:05","01:18:50",
Bot31,"Fletcher Bracken",hard,55,Completed,"Bridge Sniping","Bridge Sniping: Objective #2","2","01:18:55","01:20:30",
Bot31,"Fletcher Bracken",hard,55,Active,"Factory Shacks","Factory Shacks: Objective #1","1","01:20:35","N/A",
Bot33,"Фома Угличинин",hard,34,Completed,"Train Car","Train Car: Objective #1","1","01:14:29","01:14:44",
Bot33,"Фома Угличинин",hard,34,Completed,"Antenna","Antenna: Objective #1","1","01:14:50","01:15:21",
Bot33,"Фома Угличинин",hard,34,Completed,"Substation","Substation: Objective #6","1","01:15:26","01:16:23",
Bot33,"Фома Угличинин",hard,34,Completed,"Substation","Substation: Objective #2","1","01:16:29","01:16:56",
Bot33,"Фома Угличинин",hard,34,Completed,"Substation","Substation: Objective #3","1","01:17:01","01:17:15",
Bot33,"Фома Угличинин",hard,34,Completed,"Substation","Substation: Objective #5","1","01:17:20","01:17:34",
Bot33,"Фома Угличинин",hard,34,Completed,"Substation","Substation: Objective #4","1","01:17:39","01:17:51",
Bot33,"Фома Угличинин",hard,34,Completed,"Substation","Substation: Objective #1","1","01:17:56","01:18:11",
Bot33,"Фома Угличинин",hard,34,Active,"Fortress","Fortress: Objective #3","1","01:18:16","N/A",
Bot34,"Казимир Чемерис",hard,15,Pending,"Tigr Safari","Zone place_peacemaker_002_N1","1","01:14:30","N/A",
Bot35,"Сильвестр Генкин",hard,59,Pending,"The Courier","Zone mech_41_2","1","01:14:32","N/A",
