Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot7,"Стас Федосеев",normal,10,Archived,"Goshan Loading Corridor","Goshan Loading Corridor: Objective #2","1","17:59:42","18:00:08",
Bot7,"Стас Федосеев",normal,10,Archived,"Goshan Loading Corridor","Goshan Loading Corridor: Objective #1","1","18:00:13","18:00:22",
Bot7,"Стас Федосеев",normal,10,Completed,"Goshan South Office","Goshan South Office: Objective #1","3","18:00:28","18:01:53",
Bot7,"Стас Федосеев",normal,10,Completed,"Goshan South Office","Goshan South Office: Objective #2","1","18:01:58","18:02:04",
Bot7,"Стас Федосеев",normal,10,Completed,"TEXHO","TEXHO: Objective #1","1","18:02:09","18:05:36",
Bot7,"Стас Федосеев",normal,10,Completed,"TEXHO","TEXHO: Objective #2","1","18:05:41","18:06:24",
Bot7,"Стас Федосеев",normal,10,Completed,"Techlight","Techlight: Objective #1","2","18:06:29","18:07:10",
Bot8,"Богдан Торопов",normal,26,Failed,"The Key to Success","Item Clothes design handbook - Part 2","1","17:33:47","17:49:46",
Bot9,"Guadalupe Parish",normal,25,Completed,"Power Station Switch","Power Station Switch: Objective #1","2","17:33:49","17:34:15",
Bot9,"Guadalupe Parish",normal,25,Completed,"Power Station","Power Station: Objective #1","3","17:34:20","17:36:06",
Bot9,"Guadalupe Parish",normal,25,Completed,"Power Station","Power Station: Objective #2","2","17:36:11","17:36:38",
Bot9,"Guadalupe Parish",normal,25,Failed,"Informed Means Armed","Zone place_skier_11_3","1","17:36:43","17:40:29",
Bot10,"Andres Huckabee",normal,12,Completed,"Power Station Switch","Power Station Switch: Objective #1","2","17:33:49","17:40:43",
Bot10,"Andres Huckabee",normal,12,Failed,"Goshan Food Spawns","Goshan Food Spawns: Objective #1","3","17:40:48","17:41:52",
Bot27,"Kevin Simmerman",normal,21,Failed,"Database - Part 1","Item Goshan cargo manifests","1","17:38:51","17:38:53",
Bot28,"Margarito Dunnam",normal,44,Failed,"Hot Delivery","Zone place_merch_020_1","1","17:38:53","17:40:54",
Bot30,"Dorsey Delvecchio",normal,41,Failed,"Minibus","Zone place_merch_21_3","1","17:40:22","17:40:29",
Bot30,"Dorsey Delvecchio",normal,41,Failed,"Minibus","Zone place_merch_21_2","1","17:40:35","17:43:13",
Bot31,"Horacio Kellum",normal,30,Completed,"Safe Room Area","Safe Room Area: Objective #2","1","17:40:23","17:46:06",
Bot31,"Horacio Kellum",normal,30,Completed,"Safe Room Area","Safe Room Area: Objective #1","1","17:46:12","17:47:48",
Bot31,"Horacio Kellum",normal,30,Failed,"Chumming","Zone place_skier_12_1","1","17:47:53","17:49:34",
Bot32,"Мартын Чиграков",normal,21,Failed,"Big Sale","Zone place_SALE_03_TOPBRAND","1","17:40:24","17:42:35",
Bot33,"Сергей Тихоход",normal,25,Failed,"Database - Part 2","Item OLI cargo route documents","1","17:40:24","17:42:41",
Bot38,"Edgardo Zebrowski",normal,11,Failed,"Goshan Food Spawns","Goshan Food Spawns: Objective #2","1","17:42:22","17:42:24",
Bot41,"Perry Temme",normal,29,Failed,"Database - Part 1","Item Goshan cargo manifests","1","17:43:44","17:45:01",
Bot42,"Woodrow Hambright",normal,39,Failed,"Vitamins - Part 1","Item Chemical container #2","1","17:43:45","17:50:53",
Bot43,"Berry Schwing",normal,36,Failed,"The Key to Success","Item Clothes design handbook - Part 2","1","17:43:58","17:50:42",
Bot43,"Berry Schwing",normal,36,Failed,"The Key to Success","Item Clothes design handbook - Part 1","1","17:50:47","17:53:53",
Bot43,"Berry Schwing",normal,36,Completed,"ULTRA Medical Storage","ULTRA Medical Storage: Objective #1","1","17:53:58","17:55:25",
Bot43,"Berry Schwing",normal,36,Failed,"Techlight","Techlight: Objective #1","1","17:55:30","17:55:32",
Bot44,"Randolph Zeitz",normal,39,Failed,"Pharmacy","Pharmacy: Objective #1","1","17:43:59","17:49:32",
Bot45,"Ефим Жилин",normal,25,Completed,"Database - Part 2","Item OLI cargo route documents","1","17:45:34","17:52:27",
Bot45,"Ефим Жилин",normal,25,Completed,"OLI Logistics Back Offices","OLI Logistics Back Offices: Objective #1","1","17:52:32","17:53:56",
Bot45,"Ефим Жилин",normal,25,Completed,"OLI Logistics Back Offices","OLI Logistics Back Offices: Objective #3","1","17:54:01","17:54:15",
Bot45,"Ефим Жилин",normal,25,Failed,"Techlight","Techlight: Objective #2","1","17:54:20","17:59:23",
Bot46,"Савелий Насонов",normal,30,Completed,"Informed Means Armed","Zone place_skier_11_3","2","17:45:35","18:01:35",
Bot46,"Савелий Насонов",normal,30,Completed,"KIBA Investigate","KIBA Investigate: Objective #1","2","18:01:40","18:03:26",
Bot46,"Савелий Насонов",normal,30,Failed,"Goshan Food Spawns","Goshan Food Spawns: Objective #3","1","18:03:27","18:03:51",
Bot52,"Earle Nyman",normal,40,Failed,"KIBA Investigate","KIBA Investigate: Objective #1","1","17:50:49","17:54:38",
Bot53,"Vincenzo Vigue",normal,25,Failed,"DOM","DOM: Objective #2","1","17:50:49","17:54:22",
Bot54,"Dee Spikes",normal,25,Failed,"KIBA Investigate","KIBA Investigate: Objective #1","1","17:50:50","17:57:05",
Bot55,"Morton Witzel",normal,69,Failed,"KIBA","KIBA: Objective #1","1","17:51:00","17:55:53",
Bot57,"Emmanuel Silvers",normal,15,Failed,"ULTRA Medical Storage","ULTRA Medical Storage: Objective #1","1","17:53:43","17:53:48",
Bot57,"Emmanuel Silvers",normal,15,Completed,"Techlight","Techlight: Objective #1","3","17:53:53","17:55:27",
Bot57,"Emmanuel Silvers",normal,15,Failed,"Techlight","Techlight: Objective #2","1","17:55:32","17:56:46",
Bot56,"MrBluemananana Гурковский",normal,11,Failed,"KIBA Investigate","KIBA Investigate: Objective #1","1","17:53:43","17:55:03",
Bot58,"Albert Waldrop",normal,39,Archived,"OLI Loading Dock","OLI Loading Dock: Objective #3","1","17:54:48","17:56:23",
Bot58,"Albert Waldrop",normal,39,Archived,"OLI Loading Dock","OLI Loading Dock: Objective #4","1","17:56:29","17:56:35",
Bot58,"Albert Waldrop",normal,39,Archived,"OLI Loading Dock","OLI Loading Dock: Objective #5","1","17:56:40","17:58:06",
Bot58,"Albert Waldrop",normal,39,Archived,"OLI Loading Dock","OLI Loading Dock: Objective #6","1","17:58:11","17:58:24",
Bot58,"Albert Waldrop",normal,39,Archived,"OLI Loading Dock","OLI Loading Dock: Objective #2","1","17:58:29","N/A",
Bot58,"Albert Waldrop",normal,39,Archived,"OLI Loading Dock","OLI Loading Dock: Objective #1","1","18:01:11","N/A",
Bot58,"Albert Waldrop",normal,39,Completed,"OLI NE Office","OLI NE Office: Objective #1","3","18:02:38","18:03:47",
Bot58,"Albert Waldrop",normal,39,Completed,"OLI SE Office","OLI SE Office: Objective #1","4","18:03:52","18:05:06",
Bot58,"Albert Waldrop",normal,39,Pending,"KIBA","KIBA: Objective #1","2","18:05:11","N/A",
