Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot34,"Гордей Воскобойников",easy,17,Failed,"Repair Shop","Repair Shop: Objective #5","1","20:55:06","20:55:06",
Bot34,"Гордей Воскобойников",easy,17,Completed,"Scav Checkpoint","Scav Checkpoint: Objective #1","1","20:55:12","20:56:34",
Bot34,"Гордей Воскобойников",easy,17,Completed,"Scav Checkpoint","Scav Checkpoint: Objective #2","1","20:56:39","20:56:48",
Bot34,"Гордей Воскобойников",easy,17,Completed,"Glass Building","Glass Building: Objective #4","1","20:56:54","20:57:39",
Bot34,"Гордей Воскобойников",easy,17,Completed,"Glass Building","Glass Building: Objective #2","1","20:57:44","20:58:02",
Bot34,"Гордей Воскобойников",easy,17,Completed,"Glass Building","Glass Building: Objective #1","1","20:58:07","20:58:18",
Bot34,"Гордей Воскобойников",easy,17,Completed,"Glass Building","Glass Building: Objective #3","2","20:58:23","20:58:53",
Bot34,"Гордей Воскобойников",easy,17,Active,"Old Gas","Old Gas: Objective #2","1","20:58:59","N/A",
Bot36,"Thanh Cockerham",normal,45,Completed,"Dorms Camp 2","Dorms Camp 2: Objective #1","1","20:48:02","20:49:18",
Bot36,"Thanh Cockerham",normal,45,Failed,"Fortress","Fortress: Objective #3","1","20:49:24","20:51:23",
Bot37,"Elvis Koopman",normal,20,Completed,"Container near Dorms","Container near Dorms: Objective #1","1","20:48:03","20:52:21",
Bot37,"Elvis Koopman",normal,20,Failed,"Factory Shacks","Factory Shacks: Objective #1","1","20:52:26","20:52:49",
Bot38,"Sherwood Yelverton",normal,33,Failed,"Dorms 3 Story Bathroom Camping Floor 2","Dorms 3 Story Bathroom Camping Floor 2: Objective #1","2","20:48:04","20:53:04",
Bot41,"Stefan Jolin",easy,40,Archived,"North Shack by Big Red","North Shack by Big Red: Objective #1","1","20:49:47","20:50:17",
Bot41,"Stefan Jolin",easy,40,Completed,"South Shack by Big Red","South Shack by Big Red: Objective #1","1","20:50:22","20:53:45",
Bot41,"Stefan Jolin",easy,40,Failed,"Big Red","Big Red: Objective #4","1","20:53:50","20:54:07",
Bot41,"Stefan Jolin",easy,40,Completed,"Big Red","Big Red: Objective #1","1","20:54:12","20:54:39",
Bot41,"Stefan Jolin",easy,40,Failed,"Big Red","Big Red: Objective #5","1","20:54:44","20:54:57",
Bot41,"Stefan Jolin",easy,40,Completed,"Big Red","Big Red: Objective #3","1","20:55:02","20:57:15",
Bot41,"Stefan Jolin",easy,40,Completed,"Big Red","Big Red: Objective #2","1","20:57:20","20:58:11",
Bot41,"Stefan Jolin",easy,40,Completed,"Storage","Storage: Objective #7","1","20:58:16","20:59:03",
Bot41,"Stefan Jolin",easy,40,Completed,"Storage","Storage: Objective #6","1","20:59:08","20:59:14",
Bot41,"Stefan Jolin",easy,40,Completed,"Storage","Storage: Objective #5","1","20:59:19","20:59:27",
Bot41,"Stefan Jolin",easy,40,Completed,"Storage","Storage: Objective #4","1","20:59:32","20:59:41",
Bot41,"Stefan Jolin",easy,40,Completed,"Storage","Storage: Objective #3","1","20:59:46","21:00:04",
Bot41,"Stefan Jolin",easy,40,Completed,"Storage","Storage: Objective #2","1","21:00:09","21:00:30",
Bot41,"Stefan Jolin",easy,40,Active,"Storage","Storage: Objective #1","1","21:00:35","N/A",
Bot44,"Герасим Зарубин",normal,22,Failed,"Short Cut","Short Cut: Objective #1","1","20:52:18","20:53:39",
Bot44,"Герасим Зарубин",normal,22,Failed,"New Gas","New Gas: Objective #1","1","20:53:45","20:53:56",
Bot44,"Герасим Зарубин",normal,22,Failed,"New Gas","New Gas: Objective #2","1","20:54:01","20:54:05",
